cb	奉	23400000
cc	表现	156000000
cd	三	2230000000
ce	耳	109000000
cf	职权	9140000
cg	现在	816000000
ch	长	867000000
ci	丰	92400000
cj	职员	15800000
ck	聘	272000000
cl	帮助	2110000000
cm	耗	68900000
cn	现代	186000000
co	春	150000000
cp	现金	93000000
cq	青	242000000
cr	表	1050000000
cs	玉	123000000
ct	现状	43700000
cu	联	265000000
cv	表演	53100000
cw	丰富	226000000
cx	取	423000000
cy	帮	227000000
cz	素	134000000
da	打	440000000
db	持	112000000
dc	提取	22300000
dd	指挥	36000000
de	摸	56600000
df	搏	15200000
dg	扩大	68900000
dh	找	838000000
di	掉	234000000
dj	事	590000000
dk	提	222000000
dl	打败	11400000
dm	才	585000000
dn	推	127000000
do	执行	478000000
dp	拆	44600000
dq	热	335000000
dr	事务	152000000
ds	寸	48400000
dt	推广	136000000
du	事情	214000000
dv	求	341000000
dw	按	536000000
dx	据	218000000
dy	把	771000000
dz	拨	38800000
ea	廿	11100000
eb	甘	44200000
ec	其	1150000000
ed	十	789000000
ee	革	27300000
ef	基本	590000000
eg	若	243000000
eh	栽	15600000
ei	某些	69100000
ej	克	225000000
ek	朝	183000000
el	真	612000000
em	栽种	1630000
en	花	598000000
eo	共	382000000
ep	基金	96000000
eq	期	354000000
er	警	87200000
es	共计	38400000
et	期间	202000000
eu	朝着	8880000
ev	落	162000000
ew	带	507000000
ex	支	230000000
ey	节	461000000
ez	甚	51500000
fa	木	422000000
fb	标	241000000
fc	整理	140000000
fd	需求	303000000
fe	横	91800000
ff	需要	591000000
fg	需	329000000
fh	整顿	18000000
fi	要点	44100000
fj	西	350000000
fk	查	281000000
fl	相	740000000
fm	整	184000000
fn	棉	52200000
fo	配合	98100000
fp	相反	35900000
fq	机	509000000
fr	格	367000000
fs	校	206000000
ft	标准	328000000
fu	样	137000000
fv	雨	239000000
fw	档案	148000000
fx	权	549000000
fy	极	215000000
fz	札	17400000
ga	石	189000000
gb	左	186000000
gc	套	411000000
gd	大	1790000000
ge	尤其	131000000
gf	不要	382000000
gg	厂	178000000
gh	辰	26100000
gi	不	2140000000
gj	面	905000000
gk	大量	198000000
gl	而	763000000
gm	龙	403000000
gn	原	660000000
go	页	2680000000
gp	面貌	21200000
gq	有	2310000000
gr	尤	65900000
gs	太	909000000
gt	态度	80200000
gu	碰	74500000
gv	大学	625000000
gw	大家	556000000
gx	破	127000000
gy	顾	41900000
gz	友好	34400000
ha	臣	22000000
hb	至	546000000
hc	成长	98000000
hd	七	406000000
he	车	844000000
hf	成本	113000000
hg	成套	11700000
hh	感到	191000000
hi	牙	69700000
hj	或	1250000000
hk	到	2060000000
hl	盛	90500000
hm	戈	29700000
hn	成份	16700000
ho	区	1730000000
hp	暂	298000000
hq	轨	10700000
hr	软	97500000
hs	弋	5980000
ht	到底	154000000
hu	成为	402000000
hv	感觉	242000000
hw	感	512000000
hx	巨	71900000
hy	切	96100000
hz	成绩	73900000
ia	虫	85300000
ib	些	212000000
ic	上班	66300000
id	卜	18400000
ie	歧	3200000
if	战术	36300000
ig	上面	196000000
ih	虎	106000000
ii	止	71700000
ij	点	1190000000
ik	旧	167000000
il	占用	35200000
im	频繁	22800000
in	督促	23200000
io	齿	15400000
ip	此后	35100000
iq	肯	95100000
ir	此	1400000000
is	此刻	26200000
it	战斗	61800000
iu	上半年	22700000
iv	上海	562000000
iv	上海市	89300000
iw	上述	133000000
ix	上层	9380000
iy	凸	27000000
iy	凹	13500000
iz	上级	30300000
ja	口	279000000
jb	味	156000000
jc	国	526000000
jd	因	301000000
je	国营	4620000
jf	只要	295000000
jg	只有	636000000
jh	吨	54000000
ji	足	216000000
jj	中国	2130000000
jj	嗯	44700000
jk	别	301000000
jl	员	386000000
jm	吃	516000000
jn	中华	262000000
jo	只	776000000
jp	听	664000000
jq	跺	5200000
jr	路	755000000
js	国产	80800000
jt	中间	69800000
ju	因为	437000000
jv	跳	321000000
jw	国家	464000000
jx	吗	959000000
jy	另	312000000
jz	叫	445000000
ka	日	2380000000
kb	里	616000000
kc	非	485000000
kd	时	850000000
ke	早	279000000
kf	果	104000000
kg	光	640000000
kh	当成	19500000
ki	田	87400000
kj	影响	272000000
kk	曲	196000000
kl	常用	146000000
km	省	516000000
kn	最佳	154000000
ko	小	1470000000
kp	最后	867000000
kq	明	351000000
kr	晚	194000000
ks	景	99400000
kt	时间	1600000000
ku	业	284000000
kv	水	752000000
kw	常	300000000
kx	当	810000000
ky	照	169000000
kz	电	606000000
la	目	324000000
lb	黑	298000000
lc	且	150000000
ld	同	804000000
le	置	306000000
lf	同样	112000000
lg	具有	278000000
lh	贱	16200000
li	巾	22500000
lj	周围	59500000
lk	四	917000000
ll	山	320000000
lm	败	40600000
ln	具体	207000000
lo	内	961000000
lp	贩	5850000
lq	内脏	4740000
lr	见	752000000
ls	赔	36500000
lt	幅度	44600000
lu	目前	618000000
lv	同学	118000000
lw	骨	73400000
lx	眼	200000000
ly	助	217000000
lz	县	219000000
ma	矢	31600000
mb	牛	182000000
mc	生	798000000
md	手	450000000
me	千	334000000
mf	禾	19900000
mg	重大	113000000
mh	毛	124000000
mi	舌	44700000
mj	和	1790000000
mk	重	376000000
ml	看	2210000000
mm	年	3780000000
mn	我们	3110000000
mo	失	69600000
mp	先后	49900000
mq	复杂	68000000
mr	先	753000000
ms	等	2390000000
mt	剩	61900000
mu	税	174000000
mv	科学	248000000
mw	管	238000000
mx	缺	93400000
my	气	155000000
mz	每	909000000
na	使	739000000
nb	传	744000000
nc	身	275000000
nd	川	88200000
ne	做	910000000
nf	休	47500000
ng	顺	90200000
nh	代	303000000
ni	候	37000000
nj	鬼	123000000
nk	白	355000000
nl	自	831000000
nm	件	944000000
nn	你们	284000000
no	份	240000000
np	版	1980000000
nq	躲	70600000
nr	化	678000000
ns	信	372000000
nt	们	304000000
nu	伪	38100000
nv	做法	89700000
nw	您	3090000000
nx	片	309000000
ny	仍	204000000
nz	似	183000000
oa	八	440000000
ob	会	1300000000
oc	全	1320000000
od	人	2390000000
oe	公共	222000000
of	分析	316000000
og	领	70100000
oh	得到	285000000
oi	行	531000000
oj	全国	504000000
ok	得	856000000
ol	会见	13600000
om	拿	318000000
on	合作	609000000
oo	从	683000000
op	公斤	63800000
oq	得胜	2180000
or	很多	325000000
os	今	447000000
ot	彻底	66500000
ou	很快	84800000
ov	分清	6430000
ow	令	256000000
ox	食	173000000
oy	分	1310000000
oz	很好	162000000
pa	金	837000000
pb	后来	135000000
pc	采取	96900000
pd	斤	27700000
pe	镇	252000000
pf	所需	48600000
pg	须	76400000
ph	钱	333000000
pi	钻	46000000
pj	后	909000000
pk	翻	244000000
pl	钢	71000000
pm	铁	137000000
pn	反射	32300000
po	银行	294000000
pp	钢铁	54100000
pq	般	170000000
pr	铬	6190000
ps	瓜	47900000
pt	反应	84300000
pu	后悔	35400000
pv	爪	26400000
pw	受	346000000
px	反	194000000
py	舟	60900000
pz	所以	421000000
qa	几百	14700000
qb	猪	219000000
qc	胀	9610000
qd	几	959000000
qe	膜	67600000
qf	杂	89300000
qg	朋友	777000000
qh	腻	12900000
qi	独	92800000
qj	肿	17500000
qk	几时	8000000
ql	肌肉	23000000
qm	胜	135000000
qn	月份	105000000
qo	风	312000000
qp	杂质	8410000
qq	册	60300000
qr	服务	2400000000
qs	脉	52400000
qu	脱	82300000
qv	风波	12900000
qw	胜过	7160000
qx	狠	68100000
qy	九	324000000
qz	几经	5230000
ra	鱼	305000000
rb	各地	159000000
rc	争取	42300000
rd	儿	242000000
re	解散	13000000
rf	条	607000000
rg	备有	4040000
rh	氏	186000000
ri	外	707000000
rj	各	1430000000
rk	乐	200000000
rl	角	212000000
rm	各种	251000000
rn	条件	346000000
ro	欠	86400000
rp	然后	381000000
rq	名胜	13000000
rr	比	938000000
rs	夕	20800000
rt	解决	524000000
ru	各类	89700000
rv	外汇	77100000
rw	忽视	53500000
rx	争	86000000
ry	包	279000000
rz	鳥	47400000
rz	鸟	111000000
sa	言	287000000
sb	讲	291000000
sc	主	955000000
sd	新的	215000000
se	辛	54400000
sf	新	2030000000
sg	方面	336000000
sh	亡	32600000
si	让	694000000
sj	就	1720000000
sk	永	122000000
sl	调	99100000
sm	放	653000000
sn	齐	123000000
so	文	665000000
sp	诉	18500000
sq	设	613000000
sr	衣	149000000
ss	该	716000000
st	高度	98300000
su	立	229000000
sv	率	325000000
sw	忘	71900000
sx	变	360000000
sy	方	759000000
sz	弃	41700000
ta	病	158000000
tb	装	459000000
tc	闻	82000000
td	闭	57500000
te	斗	79200000
tf	次要	7900000
tg	广	183000000
th	减	88500000
ti	店	604000000
tj	问	545000000
tk	间	378000000
tl	门	340000000
tm	广告	891000000
tn	应付	20500000
to	冷	150000000
tp	资金	111000000
tq	决胜	4400000
tr	将	1740000000
ts	北京	747000000
ts	北京市	114000000
tt	状况	205000000
tu	资料	862000000
tv	应	521000000
tw	决定	217000000
tx	鹿	42800000
ty	疗	39600000
tz	废	31900000
ua	关于	922000000
ub	半	203000000
uc	羊	81500000
ud	情报	42400000
ue	并	744000000
uf	米	315000000
ug	类	534000000
uh	炼	30900000
ui	为此	43700000
uj	总	873000000
uk	单	394000000
ul	着	726000000
um	性	977000000
un	怕	257000000
uo	火	387000000
up	性质	72500000
uq	前	1440000000
ur	快乐	224000000
us	粮	38200000
ut	料	286000000
uu	炎	78100000
uv	关注	254000000
uw	总之	55800000
ux	快	432000000
uy	卷	124000000
uz	数	982000000
va	河	202000000
vb	法	524000000
vc	清理	75800000
vd	举报	120000000
ve	港	243000000
vf	洒	22200000
vg	没有	1060000000
vh	柒	4490000
vi	滤	17700000
vj	满足	118000000
vk	消	92800000
vl	测	154000000
vm	海	375000000
vn	州	99300000
vo	举行	93100000
vp	派	409000000
vq	湖	181000000
vr	溜	32500000
vs	流	225000000
vt	渡	74800000
vu	洋	76300000
vv	洲	79900000
vw	学	406000000
vx	汉	131000000
vy	学院	190000000
vz	泼	8980000
wa	之	1580000000
wb	完	246000000
wc	割	87600000
wd	定	309000000
we	宽	192000000
wf	速	272000000
wg	家	1100000000
wh	军	142000000
wi	补	73400000
wj	启	77900000
wk	审	51700000
wl	实用	119000000
wm	户	196000000
wn	它们	76000000
wo	穴	38300000
wp	近	508000000
wq	肩	66000000
wr	突然	150000000
ws	房	573000000
wt	实	151000000
wu	道	619000000
wv	逃	56200000
ww	密	151000000
wx	被	983000000
wy	初	234000000
wz	心	610000000
xa	马	236000000
xb	层	332000000
xc	敢	245000000
xd	門	68000000
xe	展	307000000
xf	既要	8950000
xg	颇	46500000
xh	既	142000000
xi	皮	132000000
xj	君	220000000
xk	录	47000000
xl	观	94800000
xm	尸	23300000
xn	难	256000000
xo	验	53400000
xp	矛盾	63700000
xq	皮肤	60000000
xr	对比	49100000
xs	又	729000000
xt	买	627000000
xu	群	606000000
xv	预测	68200000
xw	骗	58900000
xx	予	44900000
xy	即	786000000
xz	又能	24100000
ya	子	501000000
yb	那	500000000
yc	张	608000000
yd	刀	132000000
ye	及其	114000000
yf	飞机	55800000
yg	强大	82800000
yh	民	154000000
yi	也	982000000
yj	加	911000000
yk	阳	102000000
yl	费用	101000000
ym	力	726000000
yn	费	351000000
yo	办	418000000
yp	民航	12800000
yq	阴	50400000
yr	除外	46900000
ys	防	195000000
yt	习	12900000
yu	弹	79900000
yv	办法	170000000
yw	随	420000000
yx	建	425000000
yy	己	66900000
yz	已经	567000000
za	参与	358000000
zb	红	348000000
zc	出现	327000000
zd	发挥	87200000
ze	续	51700000
zf	结束	170000000
zg	出面	11400000
zh	纯	189000000
zi	如此	199000000
zj	如	638000000
zk	细	215000000
zl	组	1130000000
zm	女	1120000000
zn	以便	57400000
zo	以	884000000
zp	以后	221000000
zq	能	1820000000
zr	能够	232000000
zs	统	24900000
zt	练习	33700000
zu	断	96400000
zv	经济	386000000
zw	编	335000000
zx	经	423000000
zy	母	143000000
zz	出	1860000000
aai	亍	903000
adl	盂	1820000
adw	迂	1390000
ady	邘	74400
aeb	型	518000000
aed	干	158000000
aeg	顸	168000
aek	刊	70900000
aep	形	411000000
aew	迀	30800
aey	邗	222000
aey	邢	7230000
afv	末	121000000
agd	天	1610000000
agi	䘉	4390
agi	蚕	5910000
agj	吞	20100000
agk	昋	42100
ago	頂	41400000
ago	顶	644000000
agr	无	339000000
agu	忝	1420000
agw	迗	88300
ahb	㦱	3660
ahi	武	97400000
ahr	鵡	180000
ahr	鹉	183000
aia	㠪	4740
aia	鄢	2970000
aid	下	3260000000
aii	正	388000000
aij	可	1360000000
aim	政	73700000
aiy	邒	19700
aiz	丐	8170000
aja	哥	403000000
aji	囊	22400000
ajk	副	393000000
ajl	融	55800000
ajo	吏	6860000
ajr	歌	503000000
aju	豆	72200000
aju	頭	143000000
ajx	事	590000000
akb	垩	837000
akk	晋	36300000
akk	曺	158000
akm	严	44900000
ako	更	2310000000
aks	求	341000000
aku	亚	164000000
akw	恶	66200000
akz	画	135000000
ala	麗	38000000
alb	再	978000000
ali	巿	2690000
ali	帀	187000
all	丽	115000000
alo	丙	47400000
alw	迊	57300
and	丌	728000
and	卅	2870000
ank	百	660000000
anr	夏	339000000
anw	憂	8530000
aol	爾	39000000
aos	丈	21300000
arb	殪	193000
arc	殭	1220000
are	殖	3420000
arh	残	76800000
arh	殘	6710000
arj	殒	2080000
arj	殞	731000
ark	列	952000000
arl	殃	3220000
arm	歼	4400000
arm	殊	6890000
aro	殓	583000
aro	殲	655000
arq	㱚	5290
arq	殁	695000
arr	死	498000000
ars	歹	7220000
aru	烈	31900000
arw	殡	997000
arw	殯	366000
ary	殛	952000
arz	殆	9010000
aua	平	170000000
auo	灭	42500000
axm	戸	17600000
axz	妻	57200000
ayi	虿	213000
aym	万	731000000
ayw	迈	44400000
aza	与	1300000000
azi	㔿	4980
azj	殆	9010000
azm	攷	672000
azs	夨	174000
azy	瓦	58500000
baa	士	216000000
bad	圩	2610000
bae	赶	82800000
bai	圢	33500
baj	坷	1560000
bak	埂	1870000
bar	趔	1670000
bau	坪	28800000
baz	考	223000000
bbb	垚	972000
bbb	壵	66800
bbd	封	232000000
bbd	幫	76800000
bbi	䖯	3380
bbi	卦	8090000
bbk	垣	4800000
bbm	堵	25400000
bbo	墻	1470000
bbr	款	412000000
bbv	圭	9360000
bby	邽	150000
bbz	圬	190000
bbz	坛	81100000
bbz	埡	539000
bch	㙊	4480
bco	堾	23400
bcq	埥	583000
bcx	趣	75400000
bcy	垹	877000
bcz	塐	20300
bdi	亍	903000
bdk	亘	1820000
bdn	井	45100000
bds	寺	49200000
bdy	邿	49000
bdz	亏	21100000
bdz	亐	84600
beb	坩	220000
bec	㙋	4110
bee	墳	1660000
bef	堞	306000
beo	垬	230000
beu	墙	78200000
bez	堪	28600000
bfb	埔	12200000
bfb	堙	312000
bfd	塼	121000
bfe	壩	1210000
bff	塛	28400
bfk	埬	45100
bga	坯	2900000
bgb	垮	11500000
bgg	堧	157000
bgi	坏	105000000
bgm	垅	943000
bgo	項	106000000
bgo	项	494000000
bgs	㙇	4120
bgw	垯	233000
bhb	垤	119000
bhj	域	64000000
bhk	堰	5350000
bhv	城	464000000
bhy	城	464000000
bhz	越	458000000
bia	㠪	4740
bia	圵	54200
bid	圤	105000
bid	赴	59400000
big	壉	54400
bih	㙈	4510
bii	址	54000000
bij	坫	137000
bik	墟	4400000
bil	盐	37400000
bix	五	796000000
biy	卭	25800
biy	邛	1510000
biy	韦	22700000
bjc	埕	1630000
bjd	㘻	4090
bjf	㙅	4520
bjg	頡	930000
bjg	颉	2240000
bjj	嘉	143000000
bjl	塤	84400
bjp	彭	37800000
bjq	埍	437000
bjr	袁	29600000
bju	喜	98600000
bjv	吉	91000000
bjw	臺	32600000
bjw	迼	72700
bjy	郆	18200
bjz	㐖	4500
bka	坦	18800000
bka	場	230000000
bkb	埋	81500000
bkd	埘	834000
bkf	堁	85800
bkh	㙗	4110
bki	坤	33100000
bkl	趟	29000000
bkm	嫠	250000
bkm	釐	2970000
bko	未	880000000
bkq	㙕	4030
bkq	趙	13200000
bkr	埸	3410000
bkv	堤	23000000
bky	塌	7500000
bkz	礼	5750000
bla	塏	73300
blb	㘱	10200
blc	坥	29400
bld	坰	371000
bld	垌	526000
bld	埛	318000
bld	堈	152000
blj	堝	1920000
bll	圸	56300
bll	賣	88800000
blo	坝	14700000
blo	垻	244000
blo	埧	234000
blq	塴	37500
blr	垷	63600
bls	塄	237000
bma	垁	83200
bme	圲	24300
bme	埵	2000000
bmh	㘪	4760
bml	壎	124000
bmm	教	250000000
bmo	坆	42300
bmo	攻	49300000
bmr	趱	314000
bmr	趲	37800
bmu	煮	49600000
bmx	䎞	3480
bmy	垖	43100
bmy	教	250000000
bmy	都	1370000000
bnc	堭	43600
bnd	圳	2270000
bne	埤	1220000
bnf	㙞	3900
bnf	㙫	4980
bng	垘	29300
bni	堆	62700000
bnj	垧	101000
bnj	塊	25100000
bnl	垍	134000
bno	赤	79800000
bnp	墺	148000
bnw	进	719000000
bob	坴	89100
bob	替	60900000
bod	夫	92500000
bog	䞠	3610
boh	辇	613000
boi	垳	301000
bok	替	60900000
bol	規	20900000
bol	规	46000000
boo	巫	12900000
bop	趁	32700000
bop	趛	23600
bor	趍	43800
bos	赵	99800000
bou	熱	74900000
bow	坽	37300
boy	勢	16700000
boy	起	634000000
bpa	垢	10100000
bpd	圻	1310000
bpf	埰	98400
bpo	㙃	4930
bps	坬	38400
bps	坼	333000
bqa	穀	2530000
bqd	巩	9440000
bqe	鞏	743000
bqf	垛	2820000
bqi	堸	51300
bqq	堋	586000
bqs	坍	982000
bqw	恐	57900000
bqx	坄	29600
brd	圥	38800
brg	頑	2950000
brg	顽	7520000
brh	坁	110000
brj	坸	21800
brj	垎	627000
brk	耆	2280000
brl	填	139000000
brm	耄	586000
bro	坎	13600000
brp	䤰	4380
brr	老	435000000
brs	圴	164000
brs	坻	1650000
brt	均	514000000
brw	远	268000000
brx	趋	30100000
bry	垉	83100
brz	䲧	4140
brz	趨	4170000
bse	垶	942000
bsi	壠	54400
bsj	培	26800000
bsk	堷	51900
bsk	境	96300000
bsl	壞	24300000
bsm	熬	28200000
bso	坟	7250000
bsq	坑	29500000
bsu	垃	150000000
bsy	坊	123000000
bsz	垓	602000
btg	圹	316000
btg	壙	253000
btr	趑	98100
btx	塘	31000000
btx	塶	53100
bub	坢	90800
bub	堘	34900
bub	幸	38800000
buc	垟	483000
bue	垪	339000
bug	颊	9150000
bul	增	288000000
buo	夹	84700000
buo	灻	95700
buo	煮	49600000
buq	執	5610000
bus	赱	573000
buw	逹	480000
buw	達	175000000
buy	報	98800000
buy	郏	668000
bvy	墚	55700
bwa	懿	5220000
bwa	殼	11800000
bwb	垸	323000
bwb	壼	325000
bwd	埞	313000
bwg	塚	6560000
bwk	壶	22100000
bwo	坹	26500
bwq	壳	43600000
bwq	殻	7680000
bwr	坨	2250000
bwz	志	122000000
bxb	壽	13400000
bxi	坡	29500000
bxj	吾	34000000
bxk	墹	60000
bxl	堳	33900
bxm	声	391000000
bxo	垠	1110000
bxp	鏧	26500
bxq	聲	63400000
bxq	馨	38600000
bxr	坭	539000
bxs	㘮	6050
bxu	燾	196000
bxz	堀	6810000
bya	孝	17900000
byi	地	853000000
byj	超	503000000
byk	韫	824000
bym	㘦	4480
bym	功	85800000
bym	教	250000000
byo	场	584000000
byp	韬	3170000
byw	逇	53000
byy	圮	713000
byy	起	634000000
bza	亞	48200000
bzb	堊	181000
bze	弆	122000
bzg	毐	231000
bzi	凷	33600
bzi	蝁	24600
bzj	坮	32400
bzl	盍	597000
bzm	互	96000000
bzn	魂	74500000
bzs	去	695000000
bzw	运	361000000
bzw	迲	171000
bzy	却	343000000
bzy	坶	102000
bzz	云	169000000
bzz	晉	4380000
cad	玗	104000
cag	奏	18400000
cai	玎	991000
caj	珂	8840000
cbb	珪	1350000
cbi	奉	23400000
cbi	玒	135000
cbj	髻	2810000
cbm	琽	23200
cbn	耕	11400000
cbr	玩	372000000
cby	玮	6150000
cbz	㺮	4680
cbz	耘	2500000
cca	鬥	12200000
ccb	琫	45800
ccc	聶	1560000
cce	珥	1430000
cce	聽	66200000
ccf	琹	111000
cci	玤	26500
ccl	酆	652000
cco	琴	51300000
cco	瑃	38700
ccr	琵	2080000
ccs	珏	1910000
ccu	瑪	15900000
ccw	瑟	16600000
ccx	慧	69800000
ccy	瑘	28600
cds	寿	26600000
cdu	焘	416000
cdv	球	159000000
cea	璜	5940000
ceb	玵	60800
ceb	璂	51400
cec	琪	60300000
cej	瑚	1570000
cej	瑾	5880000
cel	瑛	5980000
ceo	珙	1160000
ceq	䎳	3450
cer	璥	61800
cev	弄	190000000
cew	耢	93600
cey	耶	62200000
cez	㻣	4600
cez	玴	101000
cez	耴	52800
cfb	驃	57200
cff	琳	44100000
cff	瑮	69900
cfj	㻋	4120
cfo	鬆	6310000
cfs	㺷	4030
cfw	璉	1330000
cga	㺽	4250
cga	琦	13900000
cga	騎	15200000
cgd	㺯	4070
cgd	耨	642000
cgd	馱	892000
cgi	环	210000000
cgm	珑	2370000
cgo	頊	69800
cgo	顼	425000
cgq	珛	1090000
cgs	㺴	3810
cgs	琢	3790000
cgx	髮	26100000
cha	珬	21900
cha	長	159000000
chf	髤	19900
chi	玡	387000
chj	驅	3850000
chw	琏	936000
chy	珹	119000
chy	琊	1240000
cia	丰	92400000
cia	豐	17000000
cid	㺪	4110
cig	砉	823000
cih	琥	2780000
cii	耻	19200000
cij	玷	496000
cik	驢	2090000
ciq	靑	2920000
ciq	青	242000000
cir	璨	19000000
ciw	璿	1050000
ciy	邦	49500000
ciy	酆	652000
ciz	素	134000000
cjc	珵	125000
cjc	聖	39400000
cjd	珚	44800
cji	珿	67000
cjj	㻁	3810
cjj	噩	1320000
cjm	聖	39400000
cjo	职	93200000
cjq	琄	129000
cjr	璐	9020000
cka	耒	4640000
ckb	理	137000000
ckc	琲	179000
ckd	㺫	3980
ckg	珖	525000
ckk	琩	182000
ckl	瑁	952000
ckq	琑	35600
ckr	琨	1870000
cks	璟	3830000
cku	璞	3210000
ckv	泰	211000000
ckw	璫	83200
cky	䣂	3550
cky	耜	311000
cla	鬟	957000
clb	珃	45700
clc	珇	179000
cld	㺾	4350
cle	琠	83800
clg	瑞	102000000
clk	駟	400000
cll	璎	453000
cll	瓔	705000
cln	璀	10100000
clo	珼	117000
clo	責	5750000
clo	责	183000000
clr	现	275000000
clr	現	44300000
cly	耡	61000
cmc	珄	152000
cmf	秦	89600000
cmg	驕	1740000
cmh	耗	68900000
cmh	髦	1310000
cmi	聒	413000
cmk	珠	83800000
cmo	玫	15600000
cmr	瓚	707000
cmu	鬏	91100
cmv	珴	148000
cmx	琁	289000
cmy	琇	2310000
cna	璵	115000
cnb	舂	1130000
cnc	瑝	89900
cnd	玔	43400
cnf	髹	336000
cng	碧	43500000
cnh	玳	907000
cni	琟	22300
cnj	珦	111000
cnj	瑰	3730000
cnk	珀	5270000
cnr	聰	5110000
cnw	璡	68300
coa	瑜	16400000
coa	驗	5540000
coc	㻇	4190
coi	珩	2540000
coo	駁	2360000
cop	珍	37100000
cos	琀	99800
cou	㤗	4270
cow	玲	35400000
coy	玢	265000
cpa	瑗	1180000
cpg	鬚	2260000
cpk	璠	292000
cpm	瑶	14400000
cpw	璦	344000
cpy	珘	103000
cqa	三月	58400000
cqd	玑	1070000
cql	靓	50000000
cql	靚	15300000
cqp	靜	25400000
cqq	㻚	3740
cqq	珊	18000000
cqr	静	98400000
cqs	玬	47800
cqv	玥	5680000
cqw	靛	7380000
crb	麸	2080000
crh	表	1050000000
crj	玽	31900
crj	珞	4060000
crk	珣	1180000
crk	琘	43600
crl	瓊	4860000
crm	聊	84900000
cro	㺵	4190
crr	玭	182000
crs	玓	117000
crs	玖	5360000
crx	琤	302000
cry	玸	71900
cry	艳	64200000
crz	鳿	33800
csc	斑	31200000
csi	瓏	453000
csj	琣	60900
csk	職	41200000
csl	鬧	8930000
csm	璇	13600000
cso	玟	6400000
csu	滴	81600000
csu	耪	76900
csx	琅	3930000
csz	駭	5600000
ctg	㼅	5200
ctr	驥	930000
ctx	瑭	556000
cua	馬	99400000
cuc	珜	535000
cuc	班	221000000
cue	㻂	4810
cue	馵	50500
cug	联	265000000
cuj	聪	6900000
cuk	馹	116000
cul	璔	27300
cuo	耿	6740000
cur	璘	850000
cuu	琰	1660000
cuw	遤	37700
cuy	䣕	3340
cuy	鬈	813000
cuz	耧	257000
cvb	琺	197000
cwa	聍	161000
cwb	鬃	1920000
cwd	琔	22500
cwf	琿	219000
cwl	騙	15800000
cwm	珌	76700
